id,fecha,año,mes,día,hora,hh,dirección,tipo de calle,comuna,xy (caba),pos x,pos y,participantes,acusado,rol acusado,n_victimas,victima,sexo,edad,fecha fallecimiento,día semana,barrios
2021-0036,2021-05-09,2021,5,9,06:00:00,6.0,"paz, gral. av. y mosconi general av.",gral paz,11,point (94486.28631712 103468.59928582),-58.52340614,-34.59798754,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,36.0,2021-05-09,domingo,villa del parque - villa  devoto - villa gral. mitre - villa santa rita
2021-0066,2021-08-06,2021,8,6,20:00:00,20.0,"lope de vega av. y paz, gral. av.",avenida,11,point (93943.16495967 102026.75338495),-58.52933723,-34.61098186,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,59.0,2021-08-09,viernes,villa del parque - villa  devoto - villa gral. mitre - villa santa rita
2021-0068,2021-08-15,2021,8,15,06:10:00,6.0,"beiro, francisco av. 5071",avenida,11,point (94651.77324467 101953.65862250),-58.52161176,-34.61164474,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,39.0,2021-08-15,domingo,villa del parque - villa  devoto - villa gral. mitre - villa santa rita
2021-0089,2021-12-02,2021,12,2,01:10:00,1.0,gaona av. 3655,avenida,11,point (98804.41713890 100872.30706871),-58.47633683,-34.62140594,moto-auto,auto,conductor,1,moto,masculino,41.0,2021-12-11,jueves,villa del parque - villa  devoto - villa gral. mitre - villa santa rita
2021-0095,2021-12-30,2021,12,30,00:43:00,0.0,gaona av. y terrada,avenida,11,point (99116.45492358 101045.23284826),-58.47293407,-34.61984745,moto-cargas,cargas,conductor,1,moto,masculino,27.0,2022-01-02,jueves,villa del parque - villa  devoto - villa gral. mitre - villa santa rita
2016-0015,2016-02-14,2016,2,14,05:14:00,5.0,"scalabrini ortiz, raul av. y vera",avenida,15,point (102357.43746828 103343.52002839),-58.43760020,-34.59912758,peaton-auto,auto,peaton,1,peaton,femenino,16.0,2016-02-14,domingo,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2016-0048,2016-04-15,2016,4,15,17:40:00,17.0,corrientes av. y dorrego av.,avenida,15,point (101440.29935254 104167.40204334),-58.44759966,-34.59170240,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,,,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2016-0076,2016-06-13,2016,6,13,16:20:00,16.0,san martin av. y camarones,avenida,15,point (100109.22264405 102851.86942760),-58.46210891,-34.60356211,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,53.0,2016-06-13,lunes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2016-0105,2016-08-17,2016,8,17,00:05:00,0.0,"lacroze, federico av. y fraga",avenida,15,point (100905.28580812 104982.19279501),-58.45343236,-34.58435809,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,19.0,2016-08-26,miércoles,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2016-0111,2016-08-25,2016,8,25,09:30:00,9.0,lugones y la pampa,autopista,15,point (98961.36262767 105838.76329094),-58.47461905,-34.57663634,moto-cargas,cargas,conductor,1,moto,masculino,27.0,2016-08-25,jueves,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2016-0148,2016-11-16,2016,11,16,22:20:00,22.0,garmendia av. 4895,avenida,15,point (99810.88349598 103818.87868694),-58.46536113,-34.59484504,moto-moto,moto,conductor,1,moto,masculino,,,miércoles,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2016-0153,2016-11-25,2016,11,25,15:42:00,15.0,araoz y cordoba av.,avenida,15,point (103130.82393478 103817.27945358),-58.42917090,-34.59485488,peaton-moto,moto,peaton,1,peaton,femenino,83.0,2016-11-25,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2016-0162,2016-12-07,2016,12,7,05:00:00,5.0,"lacroze, federico av. y forest av.",avenida,15,point (100856.34310085 104890.83521057),-58.45396573,-34.58518167,peaton-auto,auto,peaton,1,peaton,masculino,38.0,2017-01-01,miércoles,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2017-0054,2017-05-07,2017,5,7,21:00:00,21.0,"de los constituyentes av. y moran, pedro",avenida,15,point (97843.76024114 104700.29820723),-58.48680218,-34.58689719,moto-auto,auto,pasajero_acompañante,1,moto,femenino,20.0,2017-05-07,domingo,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2017-0066,2017-05-22,2017,5,22,18:10:00,18.0,san martin av. y fragata pres. sarmiento,avenida,15,point (100300.69930045 102792.78597597),-58.46002142,-34.60409469,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,10.0,2017-05-22,lunes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2017-0124,2017-10-12,2017,10,12,14:40:28,14.0,"ramirez de velasco, juan 1211",calle,15,point (101904.43474476 104150.89892205),-58.44254033,-34.59185043,moto-pasajeros,pasajeros,conductor,1,moto,masculino,51.0,2017-10-12,jueves,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2017-0130,2017-10-27,2017,10,27,05:30:00,5.0,chorroarin y san martin av.,avenida,15,point (98575.30034704 103283.44421792),-58.47883099,-34.59967065,auto-cargas,cargas,conductor,1,auto,masculino,23.0,2017-10-27,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2017-0135,2017-11-07,2017,11,7,12:14:10,12.0,warnes av. y punta arenas,avenida,15,point (99355.48397222 103660.98712619),-58.47032551,-34.59626814,moto-cargas,cargas,conductor,1,moto,masculino,24.0,2017-11-07,martes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0003,2018-01-05,2018,1,5,10:12:00,10.0,"pueyrredon, honorio, dr. av. y galicia",avenida,15,point (101348.13972450 102808.02053976),-58.44860217,-34.60395657,multiple,multiple,peaton,1,peaton,femenino,58.0,2018-01-05,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0024,2018-02-28,2018,2,28,23:00:00,23.0,alvarez thomas av. y donado,avenida,15,point (99305.05235104 105657.19134383),-58.47087351,-34.57827342,peaton-cargas,cargas,peaton,1,peaton,masculino,70.0,2018-02-28,miércoles,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0030,2018-03-20,2018,3,20,01:30:00,1.0,plaza y alvarez thomas av.,avenida,15,point (99641.71055660 105570.42188351),-58.46720441,-34.57905579,moto-moto,moto,conductor,1,moto,masculino,24.0,2018-03-20,martes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0036,2018-04-13,2018,4,13,23:15:00,23.0,san martin av. y argerich,avenida,15,point (97118.17245497 103585.17867883),-58.49471482,-34.59694755,moto-auto,auto,conductor,1,moto,masculino,37.0,2018-04-15,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0047,2018-05-08,2018,5,8,19:00:00,19.0,corrientes av. y dorrego av.,avenida,15,point (101440.29935254 104167.40204334),-58.44759966,-34.59170240,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,82.0,2018-05-09,martes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0052,2018-05-18,2018,5,18,20:30:00,20.0,"carril, salvador maria del av. y nazca",avenida,15,point (96798.08806617 104278.02817622),-58.49820145,-34.59070093,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,78.0,2018-05-19,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0058,2018-06-03,2018,6,3,06:30:00,6.0,cordoba av. y thames,avenida,15,point (102567.54814228 104264.87527568),-58.43531242,-34.59082159,moto-auto,auto,conductor,1,moto,masculino,26.0,2018-06-13,domingo,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0066,2018-06-28,2018,6,28,11:00:00,11.0,"corrientes av. y lacroze, federico av.",avenida,15,point (100750.52062158 104691.17506829),-58.45511899,-34.58698157,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,73.0,2018-06-28,jueves,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0110,2018-10-13,2018,10,13,03:05:00,3.0,"corrientes av. y gallardo, angel av.",avenida,15,point (102852.69197214 103016.76479974),-58.43220014,-34.60207186,peaton-moto,moto,peaton,1,peaton,masculino,60.0,2018-10-14,sábado,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0112,2018-10-24,2018,10,24,09:18:00,9.0,muã‘ecas y serrano,calle,15,point (101521.41058610 103279.18839709),-58.44671397,-34.59970903,moto-cargas,cargas,conductor,1,moto,femenino,28.0,2018-10-24,miércoles,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2018-0129,2018-11-28,2018,11,28,04:01:00,4.0,"newbery, jorge av. y guevara",avenida,15,point (101200.55632600 104694.24798650),-58.45021367,-34.58695347,moto-pasajeros,pasajeros,conductor,1,moto,masculino,37.0,2018-11-30,miércoles,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2019-0003,2019-01-12,2019,1,12,08:00:00,8.0,san martin av. y terrada,avenida,15,point (97439.07314838 103559.40773606),-58.49121672,-34.59718073,moto-auto,auto,conductor,1,moto,masculino,23.0,2019-01-12,sábado,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2019-0054,2019-06-20,2019,6,20,03:00:00,3.0,gandara 2976,calle,15,point (98264.06251394 104989.86881414),-58.48222035,-34.58428769,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,21.0,2019-06-20,jueves,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2019-0063,2019-08-04,2019,8,4,01:30:00,1.0,forest av. y maure,avenida,15,point (101017.68913992 104676.11449993),-58.45220688,-34.58711712,moto-pasajeros,pasajeros,pasajero_acompañante,1,moto,masculino,,2019-08-04,domingo,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2019-0073,2019-08-29,2019,8,29,01:50:00,1.0,alvarez thomas av. 1788,avenida,15,point (99649.53744486 105547.74929043),-58.46711912,-34.57926018,auto-objeto fijo,objeto fijo,conductor,1,auto,masculino,29.0,2019-09-06,jueves,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2019-0081,2019-09-23,2019,9,23,16:00:00,16.0,elcano av. 4300,avenida,15,point (100173.09831701 104773.73030321),-58.46141281,-34.58623761,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,67.0,2019-10-07,lunes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2019-0086,2019-10-15,2019,10,15,14:10:00,14.0,corrientes av. 6700,avenida,15,point (100960.33601283 104532.07598431),-58.45283186,-34.58841560,moto-pasajeros,pasajeros,conductor,1,moto,masculino,29.0,2019-10-15,martes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2019-0091,2019-11-01,2019,11,1,20:50:00,20.0,"justo, juan b. av. y camargo",avenida,15,point (101631.52816900 103735.20218464),-58.44551437,-34.59559816,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,35.0,2019-11-01,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2019-0094,2019-11-18,2019,11,18,14:00:00,14.0,camargo y serrano,calle,15,point (101799.19412891 103552.67600212),-58.44368628,-34.59724326,moto-otro,otro,pasajero_acompañante,1,moto,femenino,,2019-11-18,lunes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2019-0098,2019-11-25,2019,11,25,14:00:00,14.0,guzman 365,avenida,15,point (101097.15913487 104373.72916577),-58.45134029,-34.58984288,pasajeros-pasajeros,pasajeros,pasajero_acompañante,1,pasajeros,femenino,61.0,2019-11-29,lunes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2020-0001,2020-01-04,2020,1,4,10:40:00,10.0,uriarte y loyola,calle,15,point (102219.66522967 104119.42339682),-58.43910409,-34.59213355,peaton-auto,auto,peaton,1,peaton,femenino,87.0,2020-01-04,sábado,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2020-0013,2020-02-20,2020,2,20,12:00:00,12.0,combatientes de malvinas av. y triunvirato av.,avenida,15,point (98880.64164625 105472.20084776),-58.47549929,-34.57994061,peaton-moto,moto,peaton,1,peaton,femenino,58.0,2020-03-03,jueves,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2020-0028,2020-05-19,2020,5,19,10:00:00,10.0,"scalabrini ortiz, raul av. y warnes av.",avenida,15,point (101908.88028543 103000.62674037),-58.44248936,-34.60221948,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,91.0,2020-05-23,martes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2020-0032,2020-07-10,2020,7,10,23:00:00,23.0,corrientes av. y serrano,avenida,15,point (101899.62680853 103651.59621952),-58.44259166,-34.59635137,moto-auto,auto,conductor,1,moto,masculino,21.0,2020-07-10,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2020-0048,2020-10-29,2020,10,29,20:20:00,20.0,dorrego av. 614,avenida,15,point (101257.88680240 103998.57805569),-58.44958780,-34.59322448,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,41.0,2020-10-29,jueves,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2020-0077,2020-12-25,2020,12,25,06:40:00,6.0,san martin av. y punta arenas,avenida,15,point (99182.71320106 103123.43585183),-58.47220945,-34.60111373,moto-auto,auto,conductor,2,moto,femenino,30.0,2020-12-25,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2020-0077,2020-12-25,2020,12,25,06:40:00,6.0,san martin av. y punta arenas,avenida,15,point (99182.71320106 103123.43585183),-58.47220945,-34.60111373,moto-auto,auto,pasajero_acompañante,2,moto,femenino,24.0,2020-12-25,viernes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2021-0007,2021-01-18,2021,1,18,10:00:00,10.0,de los constituyentes av. y giribone,avenida,15,point (97784.94977398 104775.10084109),-58.48744301,-34.58622275,moto-moto,moto,conductor,1,moto,masculino,84.0,2021-01-26,lunes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2021-0014,2021-02-02,2021,2,2,00:50:00,0.0,san martin av. y nogoya,avenida,15,point (98166.49822882 103491.41769625),-58.48328708,-34.59779521,peaton-auto,auto,peaton,1,peaton,masculino,28.0,2021-02-18,martes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2021-0015,2021-02-06,2021,2,6,03:05:00,3.0,san martin av. y tinogasta,avenida,15,point (97533.67858226 103551.76003520),-58.49018543,-34.59724990,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,26.0,2021-02-06,sábado,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2021-0046,2021-05-31,2021,5,31,02:00:00,2.0,elcano av. y guzman av.,avenida,15,point (100272.31336486 104833.49710745),-58.46033141,-34.58569883,auto-objeto fijo,objeto fijo,pasajero_acompañante,1,auto,masculino,20.0,2021-05-31,lunes,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2021-0053,2021-06-20,2021,6,20,12:00:00,12.0,corrientes av. 5783,avenida,15,point (101770.58108820 103826.64826158),-58.44399875,-34.59477360,peaton-bicicleta,bicicleta,peaton,1,peaton,masculino,58.0,2021-06-30,domingo,agronomia - chacarita -  parque chas -  paternal - villa crespo - villa ortuzar
2016-0016,2016-02-14,2016,2,14,22:00:00,22.0,"regimiento de patricios av. y quinquela martin, benito",avenida,4,point (108661.59115206 98481.75445555),-58.36882665,-34.64291993,moto-auto,auto,pasajero_acompañante,1,moto,femenino,19.0,2016-02-14,domingo,barracas - boca - nueva pompeya - parque patricios
2016-0034,2016-03-12,2016,3,12,12:30:00,12.0,"alcorta, amancio av. y bonavena, oscar natalio",avenida,4,point (105230.98315750 97613.97258373),-58.40623949,-34.65076549,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,52.0,2016-03-12,sábado,barracas - boca - nueva pompeya - parque patricios
2016-0036,2016-03-14,2016,3,14,00:15:00,0.0,"herrera y valle, aristobulo del",calle,4,point (107808.84957181 99174.17105826),-58.37813396,-34.63668504,moto-pasajeros,pasajeros,pasajero_acompañante,1,moto,masculino,36.0,2016-03-14,lunes,barracas - boca - nueva pompeya - parque patricios
2016-0049,2016-04-17,2016,4,17,00:00:00,0.0,autopista 1 sur presidente arturo frondizi,autopista,4,point (. .),-58.37714647568196,-34.63657525428238,sd-sd,,,1,,,,,domingo,barracas - boca - nueva pompeya - parque patricios
2016-0051,2016-04-20,2016,4,20,04:00:00,4.0,"alcorta, amancio av. y bonavena, oscar natalio",avenida,4,point (105230.98315750 97613.97258373),-58.40623949,-34.65076549,moto-cargas,cargas,conductor,1,moto,masculino,36.0,2016-04-20,miércoles,barracas - boca - nueva pompeya - parque patricios
2016-0082,2016-06-27,2016,6,27,18:24:00,18.0,la plata av. 2384,avenida,4,point (103719.51591058 98555.13443768),-58.42273092,-34.64228803,peaton-auto,auto,peaton,1,peaton,masculino,87.0,2016-07-05,lunes,barracas - boca - nueva pompeya - parque patricios
2016-0085,2016-06-29,2016,6,29,22:00:00,22.0,"rabanal, francisco, intendente av. y erezcano",avenida,4,point (103621.92252760 96885.28433165),-58.42378834,-34.65734100,moto-movil,otro,,1,moto,masculino,,,miércoles,barracas - boca - nueva pompeya - parque patricios
2016-0107,2016-08-20,2016,8,20,08:22:00,8.0,autopista 1 sur presidente arturo frondizi y don pedro de mendoza av.,autopista,4,point (108408.31858686 97219.56218484),-58.37157668,-34.65429986,moto-auto,auto,conductor,1,moto,masculino,21.0,,sábado,barracas - boca - nueva pompeya - parque patricios
2016-0131,2016-10-09,2016,10,9,19:13:00,19.0,mirave 3500,calle,4,point (105921.45515383 98209.53178328),-58.39871183,-34.64539318,peaton-auto,auto,peaton,1,peaton,masculino,35.0,,domingo,barracas - boca - nueva pompeya - parque patricios
2016-0136,2016-10-25,2016,10,25,00:00:00,0.0,,autopista,4,point (. .),.,.,moto-cargas,cargas,conductor,1,moto,,,,martes,barracas - boca - nueva pompeya - parque patricios
2016-0144,2016-11-07,2016,11,7,12:10:00,12.0,"brown, alte. av. 984",avenida,4,point (109494.82838112 99532.69117874),-58.35975012,-34.63343907,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,83.0,,lunes,barracas - boca - nueva pompeya - parque patricios
